cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3177783.7438361407,3119593.4728481676,4202054.210733274,0.43798644244393026,2500,0.005,5,10,0.8,0.85,1.5,0.5,0.5
3102330.55149579,3121186.939842932,4201129.186451296,0.4382338542761841,2000,0.05,3,3,0.9,0.85,1.5,1.0,0.3
3160096.6411940358,3121884.6306282724,4202021.334464983,0.4379952366361489,2000,0.01,4,7,0.9,0.7,0.5,1.0,0.3
3307272.105755439,3123803.823591623,4228362.968146302,0.43092695950436577,3000,0.05,3,7,0.8,0.85,1.5,0.1,0.3
3230395.676218597,3124518.917748691,4187349.0041760732,0.4419131240471509,2500,0.02,4,5,0.9,0.85,0.5,0.1,0.5
3460856.5381940347,3124704.6026544496,4286844.360366456,0.41507669843040773,2000,0.01,4,7,0.85,0.85,1.5,0.1,0.0
3299676.298615088,3125622.379020942,4346438.977721839,0.3987007478002249,3000,0.01,5,7,0.85,0.85,1.0,1.0,0.0
3161528.148758948,3125752.104052356,4235744.108541974,0.4289384480119961,500,0.02,5,10,0.85,0.8,2.0,1.0,0.3
3255846.675502807,3127943.102219895,4200686.467569949,0.4383522469102701,1000,0.01,4,5,0.85,0.8,1.5,0.0,0.1
3130542.344218597,3128175.923884816,4224062.305115685,0.4320839778521042,2500,0.01,6,3,0.9,0.7,3.0,1.0,0.1
3210463.624594035,3128318.574560209,4302280.931548673,0.4108565933185284,1500,0.05,6,5,0.85,0.85,1.0,1.0,0.1
3226487.0505378954,3129119.1043089004,4285727.477600639,0.4153814473770173,2000,0.03,5,5,0.85,0.8,1.5,0.5,0.1
3271969.870264211,3129361.2918324606,4289583.643652384,0.4143289304162925,1000,0.05,4,3,0.8,0.8,3.0,0.1,0.1
3190183.1206677197,3129688.7889005234,4200891.183680672,0.43829750293155534,500,0.02,3,7,0.9,0.8,0.5,0.5,0.5
3135310.52181158,3129904.4381780108,4204474.22942108,0.43733891393103785,1000,0.005,3,3,0.7,0.8,2.0,0.5,0.3
3119850.71592386,3129930.4208481675,4240597.149969331,0.42762912764924754,1000,0.01,3,10,0.9,0.9,1.5,1.0,0.3
3229421.546822105,3130065.510806283,4189141.5035503525,0.44143521571340094,500,0.01,4,10,0.7,0.7,1.5,1.0,0.0
3164789.4551028074,3133225.411539267,4211880.354229946,0.43535492821491417,2000,0.05,5,10,0.85,0.7,0.5,1.0,0.5
3168181.0259028072,3134999.774942409,4200362.726026871,0.438438814524874,1000,0.02,4,3,0.9,0.8,0.5,0.5,0.3
3262142.49809579,3135340.863664922,4195490.906449456,0.43974072027591116,3000,0.02,5,5,0.9,0.85,0.5,0.0,0.5
3150670.4760010527,3135745.974157068,4222655.726602903,0.43246213774468545,500,0.02,6,10,0.85,0.7,2.0,1.0,0.3
3235025.845541404,3136692.09557068,4190654.3328062478,0.44103171264408403,3000,0.01,4,5,0.9,0.85,0.5,0.0,0.5
3204014.5678852643,3138140.0801256546,4158666.816361034,0.44953242221560863,2500,0.05,4,3,0.8,0.7,1.0,0.0,0.5
3418949.2262571934,3139015.6717801043,4328918.549366292,0.40353863337503326,1500,0.05,4,7,0.85,0.9,1.0,0.1,0.1
3334977.944681755,3140028.4705445017,4230883.204127539,0.43024838683837063,500,0.02,5,7,0.9,0.7,2.0,0.0,0.1
3291470.7206115797,3140648.117198952,4281666.4828095045,0.41648884773773187,3000,0.01,4,5,0.9,0.8,0.5,0.0,0.1
3279021.868050176,3140905.9681047113,4243903.605040685,0.42673620794067446,3000,0.05,6,7,0.8,0.7,3.0,0.0,0.3
3288521.6375940354,3141059.88943979,4321703.2027103165,0.40552531380895174,3000,0.005,5,10,0.9,0.9,2.0,0.5,0.0
3191666.5983273685,3141912.7511989526,4317352.004261997,0.4067217750397504,2000,0.05,5,10,0.85,0.7,1.0,1.0,0.1
3298737.3289449126,3143159.477188481,4328028.6501988275,0.40378383822701913,2500,0.01,6,7,0.8,0.8,1.0,1.0,0.0
3535430.1541168424,3144411.4520157063,4339513.700585814,0.40061534803150767,3000,0.01,4,7,0.8,0.8,0.5,0.1,0.0
3199927.958509825,3146205.2991518327,4233583.949194125,0.4295207633570354,2000,0.02,6,10,0.8,0.85,0.5,0.5,0.5
3382860.672509825,3146329.2179738213,4338076.992182097,0.40101216595832534,3000,0.01,3,3,0.8,0.9,0.5,0.1,0.0
3150380.41778351,3146482.1352356025,4220527.268773915,0.43303413605051866,1000,0.005,3,5,0.8,0.9,1.5,0.1,0.5
3373732.3347729817,3147543.650858639,4351843.536651254,0.3972044526919728,3000,0.01,3,10,0.85,0.9,2.0,0.0,0.1
3309275.5694887727,3147925.6205863873,4382568.037280329,0.3886627986830946,1500,0.02,4,7,0.9,0.8,2.0,1.0,0.0
3155791.138415089,3148042.6324816747,4227722.167158274,0.43109943047593124,500,0.02,6,3,0.8,0.8,1.0,1.0,0.3
3158637.826162456,3148596.3049005233,4217525.6026261775,0.43384030881132574,3000,0.02,6,3,0.9,0.7,1.0,0.5,0.3
3316391.6580396495,3149085.2360837697,4337283.711455875,0.4012312132732382,500,0.03,6,10,0.85,0.8,1.0,0.5,0.0
3271954.4647694738,3149497.0081465966,4302110.16924337,0.4109033599018117,1000,0.05,3,5,0.8,0.85,3.0,0.5,0.1
3140449.1055975445,3150680.373424084,4221906.924604852,0.43266340246174617,1000,0.01,4,3,0.9,0.9,1.5,0.5,0.1
3241115.0931484215,3151138.336010471,4329368.349716048,0.40341467517778384,3000,0.03,4,5,0.85,0.7,1.0,0.5,0.1
3154140.285299299,3151795.335141361,4247414.774661614,0.42578724243668276,1000,0.05,6,3,0.85,0.9,2.0,1.0,0.5
3204229.10369579,3152573.827973821,4270368.060295476,0.4195643124497582,500,0.03,6,10,0.9,0.8,3.0,0.5,0.1
3262739.7365414035,3154387.572680628,4275419.343632416,0.4181903422777046,3000,0.005,4,5,0.9,0.85,3.0,0.1,0.0
3199001.2514677197,3154775.5398638747,4288649.147240969,0.414584082404042,500,0.05,6,10,0.8,0.7,2.0,1.0,0.1
3226526.4800887723,3154786.3532146597,4248497.0586446095,0.4254945747879567,2000,0.01,6,7,0.9,0.85,1.5,0.1,0.5
3140529.539811579,3155425.8773403135,4248863.900733834,0.4253953576453252,1500,0.01,6,3,0.9,0.7,0.5,1.0,0.1
3142157.2910185964,3156139.615204188,4219504.5378131885,0.4333088805314237,500,0.01,4,3,0.85,0.8,2.0,0.0,0.3
3534649.9248782457,3156823.035732984,4400197.965023438,0.38373440565215444,2500,0.03,5,7,0.7,0.85,2.0,0.5,0.0
3229437.2594852634,3158385.756628271,4315226.700159947,0.40730573775251744,3000,0.05,4,7,0.9,0.9,0.5,1.0,0.1
3258220.5436817543,3158406.4857277484,4269299.043883644,0.41985488113229363,1000,0.02,4,5,0.9,0.7,1.0,0.1,0.1
3193136.0163168428,3158556.4839267014,4255625.843382914,0.42356496932820853,1500,0.01,5,7,0.9,0.9,1.0,0.5,0.5
3262793.266758948,3158970.8724607327,4231017.757535976,0.43021214701002086,1000,0.03,6,5,0.9,0.9,0.5,0.0,0.5
3474720.162822105,3159037.980403141,4396419.438740567,0.3847923471219664,1500,0.03,5,7,0.7,0.85,1.0,0.5,0.0
3180934.3288080706,3161808.6770785344,4236411.859999329,0.42875838177980174,500,0.01,6,7,0.8,0.7,1.0,0.5,0.5
3207064.661137895,3162724.807863874,4243975.160542776,0.42671687643454015,1000,0.005,3,10,0.7,0.9,3.0,0.0,0.1
3171789.2463308773,3163253.591643979,4266053.9833245175,0.42073647342529275,1000,0.005,5,5,0.9,0.8,0.5,1.0,0.1
3152151.6068221056,3163675.3213717276,4272049.959268073,0.41910700927619626,1000,0.01,6,10,0.9,0.85,3.0,0.5,0.5
3188831.995450176,3163969.43139267,4258705.046711353,0.4227304961502316,1000,0.02,5,10,0.9,0.8,1.5,0.0,0.5
3429006.7528361403,3166041.3623560206,4267410.141155992,0.42036812476584984,500,0.05,3,5,0.8,0.9,3.0,0.0,0.0
3338439.5167484214,3166421.4897172777,4323316.7199727995,0.40508133411757685,3000,0.05,3,7,0.9,0.9,1.0,0.5,0.1
3313844.6702712285,3167244.688167539,4355581.846527544,0.39616838400078713,2500,0.05,3,5,0.9,0.85,3.0,0.1,0.1
3149268.2614536844,3167573.7814659686,4249303.750705288,0.42527638329195394,1500,0.02,4,5,0.9,0.9,2.0,0.5,0.5
3209836.5631203516,3167601.842303665,4195086.326279529,0.439848769069495,1500,0.05,4,3,0.9,0.8,1.5,0.0,0.5
3396546.113362456,3168582.3354188483,4336150.668175503,0.4015440091985317,1000,0.02,4,5,0.9,0.8,1.0,0.1,0.0
3375317.8668887727,3169986.945041884,4337026.899232867,0.4013021178305568,1500,0.01,6,3,0.7,0.7,0.5,0.0,0.0
3131725.6765414043,3171181.7886492144,4251945.671022348,0.4245615151167236,1000,0.005,4,7,0.9,0.8,3.0,1.0,0.3
3184068.5849519297,3172554.500575916,4281619.336038458,0.41650169811519344,500,0.05,6,10,0.85,0.7,0.5,1.0,0.1
3190509.486772983,3174736.6718324604,4226632.159152437,0.43139274503714475,2000,0.03,6,3,0.9,0.7,0.5,0.5,0.5
3205121.210930878,3185685.832691099,4264377.9847926665,0.4211915328861807,1500,0.005,6,3,0.85,0.8,2.0,0.0,0.1
3345376.2942256145,3187365.9908219893,4377045.64861549,0.39020249621206804,1500,0.05,5,7,0.8,0.7,2.0,0.1,0.1
3305971.143141404,3187933.451492146,4404127.567964618,0.3826332004548866,1000,0.05,4,3,0.8,0.85,2.0,1.0,0.0
3145514.506180001,3190152.3425759156,4255570.649892941,0.4235799214203052,1000,0.03,5,3,0.9,0.7,0.5,1.0,0.1
3203810.6753133335,3190656.383005236,4259222.354275468,0.4225902450575941,1000,0.03,5,7,0.9,0.8,0.5,1.0,0.5
3165206.695327369,3190800.9738429324,4259749.664397446,0.42244726456463955,500,0.03,6,7,0.9,0.8,2.0,1.0,0.5
3195547.4371238598,3196261.782649215,4312079.292923282,0.4081700121166493,500,0.03,6,10,0.9,0.85,1.0,0.5,0.5
3240412.321036141,3198939.102910994,4275174.920653796,0.41825686374525706,500,0.01,6,3,0.85,0.85,0.5,0.0,0.5
3155741.4943414046,3198997.5724607324,4275340.383157894,0.4182118323532934,500,0.01,3,3,0.9,0.9,1.5,0.1,0.5
3275795.921053685,3199704.4761570673,4348744.768641354,0.39806259867409777,2000,0.05,5,5,0.9,0.85,3.0,0.0,0.1
3438674.583464211,3200982.602293193,4427414.452489539,0.37608726950787164,1000,0.03,5,10,0.85,0.7,1.0,0.5,0.0
3361730.821229123,3201357.1322879577,4410135.8665802125,0.3809475752141188,1000,0.03,4,3,0.85,0.7,3.0,0.1,0.0
3485940.264965965,3202346.8910942404,4408041.483655311,0.3815354142305132,1000,0.03,4,5,0.8,0.7,1.5,0.1,0.0
3248967.983201053,3202424.5005026176,4337631.316346331,0.4011352346319076,3000,0.05,6,5,0.9,0.8,1.0,0.5,0.1
3582441.6127378945,3204100.425816754,4480207.614542288,0.3611192980011061,2000,0.02,4,10,0.8,0.9,2.0,0.1,0.0
3347274.8539764914,3204250.049968586,4420823.85514853,0.37794338536091765,2500,0.03,3,10,0.9,0.9,2.0,0.1,0.1
3626472.566446667,3213592.177528796,4457730.085059404,0.3675138391959397,2500,0.02,3,10,0.7,0.85,3.0,0.5,0.0
3379527.184958948,3221621.7487277486,4417124.089755067,0.37898414182139994,2000,0.05,4,3,0.7,0.8,1.0,0.0,0.1
3469198.7660571933,3221918.320816754,4457260.629406928,0.36764704984920504,1000,0.03,4,10,0.85,0.85,0.5,0.5,0.0
3479650.421416843,3227376.500052356,4516832.307776698,0.3506311904139735,3000,0.02,3,5,0.9,0.9,0.5,0.5,0.0
3824294.3440256137,3238853.982010471,4539793.211975314,0.34401239606405676,1500,0.05,3,10,0.7,0.7,2.0,0.1,0.0
3445316.488643158,3242523.8485392667,4512602.563015964,0.351846811490511,2500,0.03,3,10,0.8,0.7,3.0,0.1,0.1
3535763.223962456,3244461.3217696333,4519941.038104151,0.3497370207532544,1000,0.05,4,7,0.85,0.8,0.5,0.5,0.0
3445216.765239649,3249129.500874345,4417467.967181053,0.37888744467496016,2000,0.05,3,7,0.8,0.7,3.0,0.0,0.1
3495116.59986772,3283085.315717277,4559581.911683964,0.33828110693803937,1000,0.05,4,7,0.9,0.8,1.5,0.5,0.0
3363163.167099299,3294708.1432617796,4399541.826490469,0.38391818168147274,2500,0.05,6,3,0.9,0.9,0.5,0.0,0.1
3458778.874881754,3305541.5917853396,4593438.42402247,0.32841762767796745,2500,0.05,3,3,0.85,0.8,2.0,1.0,0.0
3269877.293601053,3315699.7754764394,4423668.98873687,0.37714244701229505,500,0.005,6,10,0.8,0.85,1.5,0.0,0.3
3708651.1953887716,3328872.4553089007,4594824.259302343,0.3280123352347294,3000,0.02,3,7,0.9,0.7,1.0,0.1,0.0
3224704.922015088,3332421.0251099477,4397471.382972086,0.3844979068052107,500,0.005,5,5,0.7,0.7,3.0,0.0,0.3
3229060.719250176,3333217.285842932,4443950.228754132,0.3714181121528115,500,0.005,5,5,0.9,0.8,1.0,0.1,0.5
3218521.1076361407,3346321.2950575915,4439242.78944889,0.37274910989371013,500,0.005,5,7,0.85,0.7,3.0,0.0,0.3
3270218.3057133337,3412229.1773403143,4504781.487355583,0.354091574743417,500,0.005,6,10,0.8,0.7,1.5,1.0,0.0
3309201.422955439,3415244.70052356,4491862.199063863,0.3577910710701253,500,0.005,5,10,0.7,0.8,2.0,1.0,0.1
3552512.7791554388,3439551.0069895284,4776965.431505474,0.2736805279241453,2500,0.05,3,3,0.8,0.85,2.0,0.1,0.0
3670290.214636141,3457763.177842932,4622231.4921101015,0.3199718752727432,2000,0.05,6,5,0.8,0.8,2.0,0.0,0.0
3543565.2333589476,3458446.003884816,4552934.050732967,0.34020926982549915,3000,0.05,6,3,0.7,0.8,2.0,0.5,0.0
3554180.9440501756,3607076.2941256543,4950595.534784624,0.21992136777803573,2500,0.05,4,3,0.9,0.8,3.0,0.0,0.0
