cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3182926.331958948,3040986.677748691,4119870.7167586437,0.4597551119094374,1000,0.05,4,3,0.8,0.8,1.0,0.5,0.5
3247088.2249905267,3041551.6494764397,4163747.125910826,0.4481866765843423,3000,0.05,3,3,0.7,0.8,1.5,0.5,0.3
3143412.75423965,3041903.8169842935,4159154.545731277,0.4494032967239264,3000,0.05,3,3,0.85,0.85,1.5,1.0,0.3
3171128.23298,3042722.068251309,4153246.9885568805,0.45096629297997826,2000,0.05,5,7,0.8,0.7,3.0,1.0,0.1
3109394.326408071,3043329.4267853405,4163210.066260086,0.4483290183496076,3000,0.05,3,3,0.85,0.8,3.0,1.0,0.3
3193629.2405905263,3043352.5394973815,4116416.892913783,0.46066054252970245,2000,0.005,6,5,0.7,0.85,3.0,0.1,0.3
3267806.8977764915,3044316.3852827223,4150328.427740627,0.45173765343848316,2500,0.01,5,7,0.7,0.7,3.0,0.1,0.1
3227003.9490080704,3045191.510816754,4115147.675197966,0.4609930810843921,2000,0.005,6,7,0.7,0.7,3.0,0.0,0.3
3237726.0491484217,3045455.1494031413,4137930.0271836757,0.45500844176261723,2000,0.01,4,10,0.8,0.85,1.5,0.1,0.3
3190051.6859168424,3045487.86791623,4096943.0635902695,0.46575145589220834,2500,0.03,4,5,0.8,0.9,1.5,0.5,0.3
3215706.277987018,3046200.433434555,4118024.300062945,0.46023925023286527,3000,0.05,4,5,0.8,0.8,2.0,0.5,0.5
3204483.549976492,3046628.1944397907,4146389.7149067824,0.4527777751093045,3000,0.03,3,5,0.7,0.8,3.0,1.0,0.3
3284832.3911203514,3046876.748356021,4137002.70584745,0.4552526825631745,2000,0.02,5,10,0.7,0.7,1.0,0.0,0.5
3177076.566916842,3047250.226314136,4098370.70607815,0.46537905686257497,1000,0.01,3,3,0.7,0.9,2.0,0.0,0.3
3153824.6398747372,3047265.5607958115,4102678.8911173604,0.46425448483434195,1500,0.03,4,7,0.7,0.8,3.0,1.0,0.5
3118045.5731589478,3048032.186973822,4129110.721007911,0.4573290829112783,3000,0.005,3,7,0.8,0.9,3.0,0.5,0.5
3129097.410850175,3049146.9526492143,4149242.014100837,0.45202464842831847,3000,0.05,4,3,0.85,0.9,1.0,1.0,0.5
3262893.3023554385,3050442.7570575913,4142977.8887957027,0.4536779601227997,2500,0.05,4,10,0.7,0.9,3.0,1.0,0.5
3248667.3750466667,3050638.2022408373,4142506.3673866093,0.45380230926770004,2500,0.05,5,7,0.7,0.85,1.0,0.5,0.5
3162910.27452386,3051693.1626492147,4114982.1488144808,0.46103644189602166,500,0.05,3,7,0.7,0.7,1.0,1.0,0.3
3210610.125615088,3051718.908031414,4186416.850979435,0.4421615698113225,3000,0.01,6,7,0.7,0.85,1.0,0.5,0.1
3355690.8412817544,3052307.930146597,4175651.3346751356,0.44502688273044866,500,0.05,3,5,0.7,0.85,1.0,1.0,0.0
3266698.4134536847,3052751.9252251307,4186532.4195929454,0.44213077043988747,2000,0.01,3,5,0.7,0.7,1.0,1.0,0.0
3255719.319741404,3052950.9552041884,4111205.284687842,0.46202534434484754,2000,0.005,4,7,0.7,0.8,1.0,0.0,0.3
3227380.4508221056,3052964.8213821985,4108528.698676966,0.46272560940356156,2000,0.03,4,5,0.7,0.8,1.0,0.5,0.5
3146271.445046667,3053700.561947644,4112497.977793011,0.46168697862797126,500,0.02,3,5,0.7,0.7,3.0,1.0,0.3
3315953.2812957894,3054201.001769633,4192382.4376227297,0.44057061283529675,3000,0.01,6,10,0.7,0.8,1.5,0.0,0.3
3338286.722615088,3055626.333356021,4195994.276803342,0.4396062736348436,2500,0.01,4,7,0.7,0.8,1.5,0.5,0.0
3165989.606211579,3055686.8746701567,4155615.4758883044,0.4503399155123077,3000,0.01,3,7,0.85,0.85,0.5,1.0,0.3
3234999.8058080706,3055807.4095497383,4137250.2307808725,0.4551874940260162,2000,0.02,6,10,0.7,0.9,1.5,0.5,0.5
3231135.0465378948,3056855.161445026,4185241.9520332613,0.4424746355374731,2500,0.005,6,10,0.85,0.9,0.5,0.0,0.3
3188586.1346957893,3056899.2178219887,4188530.4487093673,0.44159815545752645,3000,0.02,3,5,0.85,0.7,0.5,1.0,0.1
3283457.03875193,3057001.288429319,4111326.1987989135,0.4619936992776067,1500,0.01,3,7,0.8,0.9,1.0,0.0,0.3
3211914.940997544,3057109.6018743454,4217913.36131231,0.4337361987474574,1000,0.05,4,7,0.8,0.8,2.0,1.0,0.1
3184642.126436141,3057122.072994764,4105531.0965090543,0.4635093193246159,1000,0.01,3,7,0.8,0.7,2.0,0.5,0.1
3208806.3299800004,3057457.7205445026,4149949.4550783993,0.4518377741679652,1000,0.01,4,10,0.7,0.9,1.5,1.0,0.3
3139666.7949484214,3057486.7979162303,4116588.2651988547,0.4606156346587984,1500,0.01,3,3,0.8,0.7,3.0,0.5,0.5
3230292.10729579,3057791.665560209,4105390.0364986816,0.4635461847528004,1000,0.02,3,7,0.8,0.8,1.5,0.1,0.5
3167350.2213414037,3057916.059340314,4158233.4355629436,0.4496471463126638,2000,0.01,4,10,0.8,0.9,1.5,1.0,0.3
3236719.535292281,3057982.780230366,4169142.4128461005,0.44675569626200173,1000,0.01,4,10,0.85,0.7,1.5,0.0,0.1
3199160.724436141,3058259.763329843,4111206.954642767,0.46202490729850887,500,0.03,6,5,0.7,0.8,3.0,0.0,0.5
3244460.938622106,3059138.1628481667,4128359.9101843736,0.45752641651760495,1000,0.01,4,7,0.8,0.9,3.0,0.1,0.1
3233830.7825414035,3059905.5619057585,4150407.541878446,0.4517167511330319,1500,0.01,3,10,0.7,0.9,1.5,0.5,0.3
3140620.318772983,3060447.5106282723,4143369.02018161,0.4535748006133362,1500,0.02,4,5,0.8,0.85,2.0,1.0,0.3
3255306.911492281,3060670.650827225,4141072.739262338,0.45418029727998266,2000,0.05,5,7,0.8,0.7,1.5,0.1,0.5
3213876.273555439,3060816.138984293,4150940.370642646,0.45157596503648867,2000,0.05,5,10,0.9,0.7,3.0,0.1,0.3
3346994.537857193,3061365.420151832,4215605.516811286,0.4343556952447667,2000,0.01,4,10,0.7,0.85,1.0,1.0,0.0
3144348.1721764915,3062071.775298429,4138092.7437442434,0.45496557931937376,2000,0.01,3,3,0.7,0.8,3.0,1.0,0.5
3202569.8600326315,3062561.5102408375,4154449.0606294447,0.45064843391863296,3000,0.02,6,10,0.8,0.7,1.0,1.0,0.3
3272161.312187018,3062722.4169685864,4148879.777097761,0.4521203229075852,2000,0.02,6,5,0.7,0.85,1.5,0.5,0.1
3278617.524436141,3062769.6949005234,4100706.168429478,0.46476957425152854,1500,0.03,5,3,0.7,0.9,1.5,0.1,0.3
3121974.0865273685,3063260.858722513,4144968.619755237,0.4531528105695313,1500,0.005,3,3,0.7,0.85,2.0,1.0,0.1
3186233.105597544,3063308.6610575914,4174910.055653467,0.44522390752041563,500,0.05,6,10,0.8,0.7,2.0,1.0,0.1
3227787.812099298,3063770.808984293,4185126.193890752,0.4425054759088608,2500,0.01,6,10,0.85,0.9,1.5,0.0,0.3
3157169.4680571933,3064076.9251623037,4126719.7815537294,0.45795736233543094,2500,0.005,3,7,0.8,0.7,2.0,0.5,0.3
3218261.444885263,3064193.6338219894,4176969.3034256035,0.44467649300691237,1500,0.01,5,7,0.8,0.85,1.5,0.5,0.1
3198943.345218597,3064693.8506596857,4134683.3913221443,0.45586331122189505,3000,0.005,6,7,0.8,0.8,3.0,0.1,0.3
3142378.603565965,3064752.481712042,4204381.248180602,0.4373637999664407,2500,0.02,5,7,0.8,0.85,3.0,1.0,0.1
3226901.3013238604,3065332.6700314134,4147964.026462286,0.4523621548327643,2500,0.005,3,7,0.7,0.7,2.0,0.5,0.1
3237228.2328256145,3065389.637633507,4132832.0797624476,0.45635047839849574,1500,0.05,6,10,0.7,0.7,0.5,1.0,0.3
3312328.2836536844,3066284.1391623034,4073732.0961898672,0.4717878095551393,2500,0.02,5,3,0.7,0.8,1.0,0.0,0.5
3187276.2527098246,3066323.050356021,4125967.947420599,0.4581548504398928,2000,0.03,6,10,0.8,0.7,2.0,0.5,0.5
3226370.300267719,3066925.879350785,4156544.634575708,0.4500940898135769,3000,0.005,6,7,0.8,0.9,1.5,0.1,0.3
3240420.802390527,3067200.4997068057,4155558.6444956223,0.4503549494992982,3000,0.005,4,7,0.8,0.7,0.5,0.5,0.1
3162120.6076221056,3067349.3093507853,4127378.3709659665,0.45778433773147653,1000,0.01,6,5,0.7,0.85,2.0,1.0,0.3
3227078.7707975446,3067406.7822931935,4151031.0797862737,0.45155199571211047,1500,0.01,6,10,0.7,0.7,3.0,0.0,0.5
3213865.4195554387,3067663.741801047,4109286.812661996,0.46252731320631035,2500,0.005,3,3,0.7,0.7,1.5,0.0,0.3
3124856.2495449125,3068099.771277487,4143285.2918149163,0.45359688449096114,1500,0.005,4,7,0.8,0.85,1.5,1.0,0.3
3182414.30366772,3068341.7597591626,4135643.000654269,0.4556107070012627,3000,0.05,3,3,0.85,0.9,1.5,0.5,0.3
3230230.0598536846,3068412.70486911,4115197.5774717997,0.4609800084872092,1500,0.01,3,5,0.8,0.9,1.0,0.0,0.5
3175456.188520351,3069147.2100209426,4143507.6902016723,0.45353822455121273,1000,0.01,4,7,0.85,0.85,3.0,0.0,0.5
3201639.474288773,3069243.5329109947,4195573.154004182,0.4397187536415086,2500,0.02,3,5,0.85,0.8,3.0,1.0,0.1
3152991.402225614,3069616.157895288,4154913.160763461,0.4505256891828635,3000,0.03,4,7,0.85,0.8,3.0,1.0,0.5
3144497.433341404,3069671.5324188475,4136306.289050711,0.4554360710100417,1500,0.005,3,5,0.7,0.9,2.0,0.5,0.1
3190625.1590607017,3069707.450659686,4168485.33679555,0.4469300702217275,3000,0.05,4,10,0.85,0.85,2.0,1.0,0.5
3142557.0175414034,3070147.2739162296,4168913.5074402983,0.44681644599071524,2000,0.01,5,3,0.8,0.9,2.0,1.0,0.1
3137039.903769474,3070543.224314136,4152442.941466667,0.4511788525627143,1500,0.01,4,3,0.8,0.85,0.5,1.0,0.1
3195073.847415088,3071021.6398219895,4148356.9464620734,0.45225839884447594,2000,0.005,3,10,0.7,0.85,1.5,1.0,0.1
3309927.6378747374,3071087.710251309,4167045.967786907,0.4473119519899489,500,0.02,4,10,0.7,0.9,2.0,0.1,0.1
3228773.6643905267,3071089.383743455,4155712.585443812,0.45031422599870297,2000,0.005,6,5,0.7,0.85,2.0,0.5,0.0
3261591.4931905265,3071128.841193717,4191010.9664688637,0.440936569798028,3000,0.03,5,10,0.8,0.9,0.5,0.1,0.3
3279936.5746817547,3071329.6823979053,4201346.625278335,0.43817570184742416,2000,0.05,3,10,0.7,0.8,1.0,1.0,0.3
3203189.349843158,3071532.9270366486,4148126.703108277,0.45231919899503525,3000,0.05,4,10,0.85,0.85,3.0,0.1,0.5
3299250.0772256143,3071880.751172775,4213909.501847314,0.43481074172437484,2500,0.02,5,7,0.7,0.9,2.0,0.1,0.1
3198316.82498,3072071.5157486903,4175856.944800127,0.44497222735229647,2000,0.01,3,7,0.7,0.7,2.0,1.0,0.1
3210057.606204562,3072128.695895288,4175555.8993753097,0.4450522504713569,1000,0.01,6,10,0.85,0.85,2.0,0.0,0.3
3180819.430116842,3072298.3400314134,4188231.524926968,0.4416778557902421,2500,0.02,5,10,0.85,0.9,1.5,0.5,0.3
3184426.5829414036,3072524.1846387438,4212995.463065506,0.43505590544824424,1000,0.02,4,10,0.8,0.8,1.5,1.0,0.1
3202101.7052642107,3072536.4094554973,4145267.0616259985,0.4530740606495375,2000,0.005,3,7,0.8,0.8,1.5,0.5,0.0
3171782.7213870175,3073026.4913298427,4134702.8535458096,0.4558581886362635,3000,0.01,4,3,0.7,0.85,1.0,0.5,0.3
3226084.307555439,3073093.912146597,4170776.3317115363,0.4463219699225086,2500,0.02,6,7,0.8,0.85,0.5,0.5,0.3
3216096.3438080703,3073695.073581151,4173237.122251966,0.44566842847648347,2000,0.05,6,10,0.8,0.9,2.0,0.5,0.5
3134136.727888772,3073747.6663874346,4179765.243065976,0.44393280994729467,1500,0.05,5,3,0.85,0.9,2.0,1.0,0.3
3139391.5189624564,3074038.314115183,4158020.944114175,0.44970339245131563,2000,0.02,5,3,0.8,0.85,0.5,1.0,0.3
3253351.041274737,3074623.420575916,4165071.3141089873,0.44783563659049386,2000,0.05,4,5,0.8,0.85,0.5,0.1,0.5
3201775.873685263,3075130.178774869,4140082.8459820556,0.4544412145408976,2000,0.005,3,10,0.8,0.8,0.5,0.0,0.5
3127407.5208256147,3075215.962712042,4216945.588031137,0.4339960201618589,3000,0.05,3,3,0.9,0.7,1.0,1.0,0.1
3214394.624632632,3075335.2274031416,4117629.8898214307,0.4603426381477306,2500,0.005,5,3,0.7,0.7,2.0,0.1,0.3
3291729.653948421,3075442.5609109947,4141630.5481085284,0.4540332418749734,2500,0.005,6,5,0.7,0.8,0.5,0.0,0.3
3126489.326962456,3075803.656198953,4117442.6179770683,0.460391724799029,500,0.02,4,7,0.7,0.85,3.0,0.5,0.5
3284858.731267719,3075930.439947644,4161386.6637932,0.4488121541639647,2500,0.03,6,7,0.7,0.85,0.5,0.1,0.3
3190625.785790527,3076681.671026178,4161542.440198164,0.4487708873098646,2000,0.02,4,10,0.8,0.9,2.0,0.1,0.5
3200564.8688045614,3076710.4472984294,4136441.4604665046,0.4554004785394269,2500,0.01,5,3,0.7,0.8,3.0,0.0,0.3
3142795.4337168424,3077227.6739424085,4179791.673773068,0.4439257773535302,1000,0.02,6,5,0.8,0.85,3.0,1.0,0.1
3177577.7282150886,3077344.1892460734,4150857.0056584044,0.4515979932507488,3000,0.05,5,3,0.8,0.7,2.0,0.5,0.3
3297245.3363870177,3077809.1539057586,4162652.053315524,0.4484768941058014,1000,0.01,6,5,0.7,0.8,1.0,0.0,0.0
3249171.8337519304,3077813.5541361254,4245142.798641723,0.42640138010152695,3000,0.03,5,5,0.8,0.8,1.0,0.5,0.1
3208272.5476396494,3078002.2089476436,4215437.3524796255,0.4344008224744621,2000,0.03,4,7,0.7,0.8,0.5,1.0,0.1
3156425.3671729825,3078054.9356963355,4150569.8445855523,0.4516738687921532,2500,0.05,6,3,0.8,0.85,1.0,1.0,0.3
3130445.6297484213,3078197.916973822,4188811.380477317,0.4415232470474306,3000,0.05,3,5,0.85,0.9,3.0,1.0,0.3
3233320.988797544,3078816.2252146592,4213618.998150289,0.4348886664683327,3000,0.01,4,7,0.85,0.7,1.5,0.5,0.1
3297310.387141404,3078934.6660942407,4169348.1292080786,0.44670109788082135,2500,0.02,3,5,0.7,0.7,1.5,0.1,0.3
3192616.0133378953,3079279.086806283,4113208.7738589873,0.4615008806181985,2500,0.03,4,3,0.8,0.85,1.0,0.5,0.5
3117166.601488773,3079330.7865549736,4161860.779802844,0.44868655090239473,1000,0.02,3,7,0.8,0.9,1.5,1.0,0.5
3290906.5762852635,3079595.9952251306,4170843.8307911875,0.44630404852999195,500,0.05,5,10,0.7,0.7,2.0,0.5,0.1
3131863.4738536845,3079723.2679999997,4155749.84090328,0.45030437022189107,3000,0.05,6,3,0.8,0.9,2.0,1.0,0.5
3184404.0119308773,3080091.8457905757,4128232.6294907574,0.45755986580550523,2000,0.005,3,7,0.7,0.7,1.0,0.5,0.3
3174392.2211729833,3080525.900649214,4145598.238810724,0.45298666621843053,2000,0.02,5,5,0.85,0.7,1.5,0.5,0.3
3205565.4947449123,3080609.587937173,4128159.995505366,0.4575789535099597,2000,0.005,3,7,0.7,0.7,3.0,0.1,0.0
3115286.402976491,3081128.969696335,4163670.116584026,0.4482070881887439,2000,0.005,3,7,0.85,0.7,3.0,1.0,0.3
3138994.0737343864,3081697.340366492,4146662.6714902413,0.4527057255261202,1000,0.03,3,3,0.8,0.8,0.5,1.0,0.5
3161056.37309579,3081946.8508062824,4146666.391518061,0.45270474355531576,1000,0.02,4,3,0.8,0.7,3.0,0.5,0.5
3176386.2558712284,3082028.877089005,4145139.8998869136,0.4531076155379554,500,0.02,4,5,0.85,0.7,3.0,0.5,0.0
3182392.9493133333,3082483.9950994765,4169424.6981699406,0.44668077532188055,2500,0.005,5,10,0.8,0.85,1.5,0.5,0.5
3272443.811955439,3082575.631277486,4149842.4702945226,0.4518660368068079,1500,0.005,4,7,0.8,0.85,1.0,0.1,0.1
3187077.488871228,3082913.8747225124,4191287.1688010986,0.44086287888537823,500,0.02,4,10,0.8,0.85,1.5,1.0,0.0
3165221.6355168424,3083014.311434555,4171801.194938058,0.44604983163227707,500,0.03,3,5,0.8,0.9,2.0,1.0,0.3
3286801.82452386,3083300.8068952877,4186508.834719681,0.44213705594621944,2000,0.05,6,5,0.7,0.85,0.5,0.5,0.1
3185098.5192852635,3083366.1077591623,4142808.9760051793,0.4537225072584945,2000,0.02,3,3,0.7,0.7,0.5,1.0,0.5
3162707.033678246,3083486.9037382198,4159026.6257233215,0.44943716478570284,2000,0.01,4,3,0.8,0.8,1.0,0.5,0.5
3171339.0398221053,3083736.775455497,4191311.2601074064,0.4408564510832145,2000,0.03,6,10,0.8,0.85,1.0,1.0,0.3
3183748.932853685,3084329.840596859,4174539.4138055285,0.44532240741905615,3000,0.005,4,10,0.9,0.8,0.5,0.1,0.5
3170828.0999028073,3084358.3623350784,4171648.1561066853,0.446090473229266,2500,0.01,6,7,0.85,0.8,3.0,0.5,0.3
3150832.021292281,3085145.607560209,4200755.554679716,0.4383337723398143,1500,0.02,3,5,0.9,0.7,3.0,1.0,0.1
3168657.993443158,3085252.9915602095,4186200.013543016,0.44221935532425494,2500,0.02,4,10,0.85,0.85,1.5,0.5,0.5
3197285.2365519307,3085308.282931937,4150980.3909199154,0.45156538999286777,1000,0.05,5,3,0.8,0.85,1.5,0.1,0.3
3348834.014758948,3085488.152507853,4231352.953292382,0.43012186233300964,500,0.03,6,10,0.7,0.7,2.0,0.1,0.0
3225519.8822571933,3085510.636649214,4106004.407492883,0.4633856122752482,2500,0.01,5,3,0.7,0.85,1.5,0.0,0.3
3163018.0055975444,3085566.7824921464,4204705.885644627,0.4372769097297805,3000,0.03,6,5,0.8,0.85,3.0,0.5,0.3
3167759.156843158,3085776.8268900523,4186332.5584750264,0.4421840334725513,2000,0.02,4,10,0.8,0.8,2.0,1.0,0.5
3205844.295801053,3085785.150015706,4170855.0597031615,0.44630106716136675,500,0.05,5,5,0.8,0.85,3.0,0.5,0.1
3206144.073706316,3086196.0904397904,4171658.203068352,0.44608780516413904,3000,0.005,6,7,0.85,0.9,3.0,0.0,0.3
3165728.857232632,3086637.56026178,4144797.108144197,0.4531980648093622,500,0.02,3,3,0.9,0.7,1.5,0.5,0.0
3144733.1090115793,3087008.243151833,4170859.8537535565,0.44629979429905176,2500,0.01,4,3,0.8,0.85,0.5,1.0,0.5
3182093.6067133336,3087437.9778010473,4170462.32044676,0.44640533789998293,2000,0.01,3,7,0.9,0.9,3.0,0.0,0.5
3214402.4341273685,3087645.2931099473,4184891.090887648,0.4425681096022357,2500,0.02,6,10,0.9,0.8,1.5,0.1,0.3
3210291.123643158,3087808.1253193715,4147887.955586063,0.45238224126961235,1500,0.005,5,7,0.7,0.9,1.5,0.0,0.5
3149056.195250176,3088132.514094241,4198416.236591104,0.4389591598931052,1000,0.05,4,5,0.85,0.9,1.5,1.0,0.3
3175998.7407870186,3088193.7413298427,4139562.6598671367,0.45457830082004236,1000,0.01,4,3,0.8,0.85,0.5,0.5,0.3
3155018.9654677194,3088516.414115183,4202404.635623955,0.43789270174401695,1500,0.03,6,5,0.8,0.85,1.5,1.0,0.3
3383552.1227870174,3088805.3823560206,4172447.9891925296,0.44587804992738644,500,0.05,4,7,0.7,0.7,1.5,0.0,0.0
3232938.071565965,3089060.1347015705,4136405.6519567734,0.45540990751988775,2000,0.05,6,3,0.7,0.85,1.0,1.0,0.5
3281271.7659729817,3089221.9765235595,4166565.468492388,0.4474394048225212,2500,0.005,3,10,0.8,0.85,1.0,0.1,0.0
3358603.782397544,3089422.905591623,4202814.8248987105,0.43778296379263804,2500,0.005,4,10,0.7,0.85,1.0,0.1,0.1
3222686.4110326315,3089560.101277487,4126780.096222536,0.4579415176147733,1000,0.01,4,3,0.7,0.85,2.0,0.0,0.1
3116403.734425614,3089851.6908691097,4221592.587286456,0.43274788012978327,3000,0.005,3,10,0.9,0.9,2.0,1.0,0.1
3177232.6726115793,3090223.07165445,4189539.3436438004,0.4413291175938655,2500,0.005,5,10,0.85,0.85,0.5,0.5,0.3
3159296.517278246,3090226.120544502,4171693.81721631,0.44607834744056274,3000,0.01,5,5,0.85,0.8,2.0,0.5,0.3
3141345.7044291236,3090242.5250575915,4150442.1942717037,0.4517075956918475,2000,0.05,3,5,0.85,0.7,3.0,1.0,0.5
3242030.6861659656,3090253.1202513087,4129372.045025611,0.45726039139803576,500,0.02,4,7,0.7,0.9,3.0,0.0,0.0
3193427.081053685,3090580.223486911,4189260.7074954147,0.4414034268262842,2000,0.02,6,10,0.8,0.85,0.5,0.5,0.5
3208625.528155439,3091132.206356021,4124674.8730333713,0.4584944247181044,2500,0.05,4,3,0.8,0.7,1.0,0.0,0.5
3240502.914618597,3091164.7336387434,4178098.470626343,0.44437620933207433,2500,0.005,6,7,0.8,0.85,3.0,0.1,0.1
3271080.2435764913,3091255.375842932,4168065.567592427,0.44704145362146075,2500,0.01,3,7,0.7,0.85,3.0,0.0,0.3
3210890.2806747374,3091408.717465969,4210606.037053136,0.4356965466865861,3000,0.01,3,7,0.85,0.8,0.5,1.0,0.1
3220050.662871228,3091758.798879581,4193298.012470022,0.44032623846678676,1000,0.02,3,3,0.8,0.9,3.0,0.5,0.1
3224990.3590466673,3091935.3196701566,4171331.154561269,0.4461746526700674,2500,0.005,5,3,0.7,0.8,3.0,0.5,0.0
3177854.6313063162,3092091.990471204,4140080.379713282,0.45444186452508684,2000,0.03,5,3,0.7,0.85,1.5,1.0,0.5
3237096.672544913,3092203.4142408376,4148222.473772269,0.45229390933383773,2000,0.03,5,5,0.8,0.9,1.0,0.1,0.5
3166979.729653685,3092259.106303665,4184388.225994812,0.44270206581770677,2500,0.005,4,10,0.9,0.85,1.5,0.0,0.5
3134088.247941404,3092469.878041885,4175983.1344864727,0.4449386822190623,2000,0.05,3,3,0.9,0.85,1.5,1.0,0.3
3280298.407878246,3092662.2755287956,4104468.063859925,0.463787107148976,2000,0.03,6,3,0.7,0.9,1.0,0.0,0.5
3156016.0185659654,3092777.183528796,4144082.1978418794,0.4533866774788866,1500,0.03,3,3,0.85,0.8,2.0,0.5,0.3
3329467.0985905267,3093206.7718743454,4234670.303675215,0.4292279513109051,2000,0.05,6,7,0.85,0.8,0.5,0.5,0.1
3172941.300857194,3093293.255759162,4150937.2129796967,0.45157679941975737,1000,0.05,4,5,0.9,0.7,3.0,0.5,0.3
3228492.4434852637,3093655.820418848,4241431.703261548,0.42740381928708615,2000,0.02,3,5,0.7,0.8,1.0,1.0,0.1
3237998.913871228,3093792.830376963,4230662.437398731,0.43030784436161384,2000,0.03,5,5,0.85,0.8,1.5,0.5,0.1
3191368.3708642107,3094076.115308901,4194426.44061447,0.4400249784091933,1000,0.02,5,10,0.9,0.8,1.5,0.0,0.5
3188172.4157729824,3094337.5497486903,4250668.502531138,0.42490715524556266,1500,0.02,3,10,0.85,0.9,1.5,1.0,0.1
3253408.884194035,3094439.4484293186,4167765.554908445,0.4471210534283673,3000,0.02,3,5,0.8,0.85,3.0,0.0,0.3
