cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3229453.0369519307,3042162.5215078536,4143772.902282687,0.45346826792813644,2500,0.02,6,7,0.8,0.85,0.5,0.5,0.3
3211502.854962457,3042181.1768795806,4205243.266711625,0.4371330632554933,3000,0.02,3,5,0.85,0.7,0.5,1.0,0.1
3119709.727530878,3042254.094649215,4128313.5577702895,0.4575385980228792,1500,0.005,4,7,0.8,0.85,1.5,1.0,0.3
3196907.997983509,3042295.2767958115,4142617.69247781,0.4537729520045455,2000,0.02,6,10,0.8,0.85,0.5,0.5,0.5
3279139.6244747373,3042717.598324607,4197845.587145601,0.43911166306017135,2000,0.02,4,3,0.7,0.8,3.0,0.0,0.1
3214779.5252677198,3043173.405827225,4196097.127139818,0.4395788010570011,1500,0.03,4,5,0.8,0.85,2.0,0.5,0.1
3366095.5313414037,3044370.939062827,4235988.061412394,0.4288726668349536,1500,0.05,5,7,0.8,0.7,2.0,0.1,0.1
3218161.85015193,3044436.7813612567,4124939.2256529797,0.45842501172968997,500,0.02,3,7,0.9,0.9,2.0,0.5,0.0
3369524.950601053,3044480.882235601,4253978.6578093255,0.42401111367706545,3000,0.01,4,7,0.85,0.9,3.0,0.5,0.0
3216938.9594536847,3044683.9818952875,4096661.160291552,0.4658249747295964,1500,0.02,6,3,0.8,0.85,1.0,0.1,0.5
3165096.3333063163,3044725.0217068065,4144037.99729472,0.45339833771048377,2500,0.005,4,10,0.85,0.8,2.0,0.1,0.5
3139742.760022105,3044747.6483979058,4176916.503848092,0.44469053221050914,1500,0.03,4,10,0.85,0.85,0.5,1.0,0.3
3139136.9212712287,3044987.6264816755,4188295.3550809375,0.44166083760020947,3000,0.005,3,10,0.9,0.9,2.0,1.0,0.1
3265058.7643835093,3045021.0519999997,4202400.414298884,0.43789383101958423,1000,0.05,5,7,0.85,0.8,1.5,0.5,0.1
3170477.033664211,3045050.666575916,4113758.8699146174,0.4613568344166529,500,0.01,5,7,0.7,0.7,3.0,0.0,0.3
3161999.4284256143,3045100.6709528794,4184979.6761209164,0.4425445100601655,3000,0.01,3,5,0.9,0.85,1.5,1.0,0.1
3121956.3211028073,3045115.040659686,4121243.077895976,0.45939513237369334,1500,0.005,3,3,0.7,0.85,2.0,1.0,0.1
3187630.7519659647,3045291.0938219894,4149324.2355838423,0.45200293082673615,500,0.02,5,5,0.7,0.85,3.0,1.0,0.0
3247072.3382817544,3045327.942617801,4187299.653804103,0.4419262787340874,2000,0.01,3,5,0.7,0.7,1.0,1.0,0.0
3198646.8512536846,3045386.8695078534,4157873.9611201617,0.4497422969274887,1500,0.02,6,5,0.85,0.9,3.0,0.1,0.3
3201143.0701133334,3045669.8507015705,4154247.005464573,0.4507018689808344,1500,0.02,3,10,0.9,0.85,0.5,0.0,0.5
3210559.7546852627,3045822.8393193716,4132428.4300388084,0.45645666866148016,3000,0.01,5,5,0.85,0.85,1.5,0.1,0.5
3109523.300569474,3046688.2904502624,4154544.8311457154,0.4506231057517709,2000,0.05,3,5,0.85,0.7,3.0,1.0,0.5
3283733.7545940354,3046817.176429319,4216500.952667045,0.434115372955288,2000,0.02,3,3,0.7,0.8,0.5,1.0,0.0
3195199.4957905267,3046992.0065654446,4151531.091525438,0.4514198613332613,1000,0.02,5,10,0.9,0.8,1.5,0.0,0.5
3271815.2680291235,3047140.6256596856,4225082.099884623,0.43180972635751746,2500,0.03,6,7,0.7,0.85,0.5,0.1,0.3
3197017.8282466666,3047365.951340314,4122850.6195181226,0.45897331094737404,1500,0.005,4,5,0.85,0.9,0.5,0.5,0.1
3246152.266197544,3047647.9064712045,4140947.9494154127,0.4542131929740031,1500,0.005,4,7,0.9,0.9,0.5,0.5,0.0
3208564.689365966,3048072.7416020944,4147133.1576087954,0.45258152494018467,3000,0.02,5,5,0.85,0.8,1.5,0.1,0.5
3176476.5143800005,3048128.6272460734,4145321.744613598,0.4530596308233382,3000,0.01,3,10,0.9,0.9,1.0,0.1,0.5
3173491.8364571934,3048280.9530575913,4128715.2126188492,0.45743303779912703,3000,0.03,6,3,0.8,0.7,0.5,0.5,0.3
3112008.2074045613,3048979.9279371733,4138087.819705121,0.45496687642380307,2000,0.005,3,7,0.85,0.7,3.0,1.0,0.3
3266667.965727369,3049119.9859528793,4229452.145722301,0.43063374843004054,2500,0.03,4,5,0.8,0.9,1.0,0.5,0.1
3232889.27409579,3049193.7921151826,4187015.557900031,0.44200200346985263,1500,0.02,6,10,0.9,0.85,1.0,0.0,0.3
3225091.2026150883,3049364.813015707,4164167.168380804,0.4480753361423493,2000,0.02,3,10,0.9,0.8,0.5,0.1,0.3
3272613.4980642106,3049549.5956125646,4191675.1531638284,0.4407593562720612,2500,0.01,6,7,0.85,0.7,2.0,0.0,0.1
3173113.3477028073,3049952.3659109944,4184051.4084710106,0.442791780320958,2500,0.01,5,5,0.85,0.9,2.0,0.5,0.1
3237261.091527369,3050162.6177172773,4131032.9994491595,0.45682369204429374,1500,0.005,5,5,0.85,0.8,1.5,0.1,0.0
3170272.183025614,3050555.691183246,4103129.996925304,0.4641366636708496,500,0.03,4,5,0.8,0.9,1.0,0.5,0.5
3242388.3252607025,3051366.4570314134,4172492.5777664585,0.4458662066930942,2500,0.005,6,7,0.8,0.85,3.0,0.1,0.1
3159734.065302808,3051461.5645549735,4103175.6548345606,0.464124737879696,1500,0.01,5,3,0.8,0.9,3.0,0.1,0.3
3161583.546829123,3051466.9820314134,4178140.308044451,0.44436508179097367,2000,0.01,4,10,0.8,0.9,1.5,1.0,0.3
3174862.114674737,3051556.6178429313,4212438.42381061,0.4352052885823129,500,0.05,5,5,0.8,0.85,3.0,0.5,0.1
3129216.449278246,3051589.528994764,4128049.385535289,0.4576080203930283,1000,0.01,6,5,0.7,0.85,2.0,1.0,0.3
3184735.6293133334,3051618.567371728,4155773.109592524,0.4502982145421287,2500,0.005,5,10,0.85,0.85,0.5,0.5,0.3
3133603.0222607017,3051721.511853403,4142945.67723182,0.4536864553739687,1500,0.01,4,3,0.8,0.85,0.5,1.0,0.1
3148071.589187018,3051834.837717277,4147761.420970003,0.45241565178922016,2500,0.01,4,3,0.8,0.85,0.5,1.0,0.5
3203938.109713333,3052026.0350785335,4210672.984850495,0.4356786019188982,1000,0.02,4,10,0.8,0.8,1.5,1.0,0.1
3156684.8125203513,3052402.332586387,4148867.924383369,0.4521234533198444,500,0.03,3,5,0.8,0.9,2.0,1.0,0.3
3148515.86923614,3052528.1662303666,4112409.6026749597,0.46171011442811327,3000,0.01,4,3,0.9,0.8,3.0,0.1,0.3
3332573.4487905265,3052534.681764398,4231569.550830459,0.430063518175855,2500,0.02,3,5,0.8,0.8,2.0,0.0,0.1
3164232.702576492,3052666.09113089,4156375.7422191207,0.450138777421362,1000,0.02,5,10,0.85,0.7,2.0,0.1,0.5
3159386.656625614,3052790.9422198953,4135551.2978164167,0.45563484907038054,2000,0.005,4,7,0.85,0.9,3.0,0.0,0.5
3182152.0534852636,3053500.860612565,4208394.125946224,0.436289269547091,1500,0.02,6,5,0.85,0.9,3.0,0.5,0.1
3195662.887955439,3053588.8899109946,4206152.760471136,0.4368895675562434,3000,0.02,5,5,0.9,0.8,2.0,0.5,0.1
3215400.012871228,3053718.6578848166,4195478.705867823,0.43974397876426985,2500,0.02,6,10,0.9,0.8,1.5,0.1,0.3
3295373.1408256143,3053741.508188481,4194713.372293638,0.43994836241832413,2500,0.02,4,5,0.9,0.85,1.0,0.0,0.1
3244488.451439649,3053924.0065026176,4147854.9424498067,0.4523909582397595,2000,0.02,5,7,0.9,0.8,2.0,0.0,0.3
3214760.4764361405,3053944.1459214664,4214293.173314697,0.4347078174143927,3000,0.03,5,5,0.8,0.8,1.0,0.5,0.1
3180168.40200807,3054136.705528796,4127357.5689731254,0.45778980325311636,1000,0.02,4,3,0.9,0.8,0.5,0.5,0.3
3199900.3107800004,3054301.827366492,4131249.7148910305,0.4567667001096928,2500,0.01,4,3,0.8,0.7,1.5,0.1,0.1
3137808.754246667,3054503.730293194,4134585.6335272584,0.4558890413535349,2000,0.02,5,3,0.8,0.85,0.5,1.0,0.3
3297096.0090221055,3054700.2796963346,4183939.3439626684,0.4428216281516153,3000,0.01,4,5,0.9,0.8,0.5,0.0,0.1
3232813.162899298,3054738.091403141,4171368.402223998,0.4461647619224449,500,0.03,3,3,0.8,0.85,1.5,1.0,0.0
3255678.1727694743,3055150.3540785336,4168476.6250417973,0.4469323819506227,3000,0.05,6,7,0.8,0.7,3.0,0.0,0.3
3145408.1811870174,3055230.54173822,4160642.3878631345,0.44900929958389935,3000,0.05,6,3,0.8,0.9,2.0,1.0,0.5
3302185.6661378946,3055331.84478534,4224089.619374626,0.4320766331425241,3000,0.03,5,10,0.8,0.9,0.5,0.1,0.3
3136952.947499299,3055885.235675392,4179171.110720971,0.4440908829507556,2500,0.01,5,5,0.9,0.8,0.5,1.0,0.1
3241912.260604562,3055981.5305968584,4116063.5832418054,0.46075312094155785,3000,0.01,4,5,0.9,0.85,0.5,0.0,0.5
3160616.8365343865,3056145.645633508,4129351.1227194914,0.4572658911860633,1000,0.005,6,5,0.7,0.85,1.5,0.5,0.3
3165759.3444501758,3056339.988659686,4161174.7372158077,0.44886829332558786,2000,0.02,4,3,0.9,0.85,0.5,0.5,0.1
3324110.190064211,3056404.730293194,4207083.5390684,0.43664031881959653,3000,0.03,3,10,0.8,0.7,1.0,0.1,0.3
3402264.01266421,3056756.8907748694,4252718.785343201,0.424352236723625,3000,0.01,3,10,0.7,0.85,1.5,1.0,0.0
3169387.1725098244,3056873.949209424,4228210.539181341,0.4309679879835634,2500,0.02,5,7,0.8,0.85,3.0,1.0,0.1
3199455.1136782453,3056981.034471204,4223295.46655221,0.43229015870110643,2500,0.02,3,5,0.85,0.8,3.0,1.0,0.1
3160103.0916256146,3057089.315780104,4128994.7921776953,0.45735955451919297,1000,0.01,4,3,0.8,0.85,1.5,0.5,0.0
3212037.5207414045,3057260.7113821986,4176556.7006559484,0.4447861977635029,1000,0.03,6,5,0.85,0.8,2.0,0.0,0.3
3192867.119706316,3057419.15234555,4160269.6672736104,0.4491080133693973,500,0.03,6,10,0.7,0.8,1.0,1.0,0.5
3170023.2254501753,3057447.5783455498,4139182.807604219,0.4546783935970564,1500,0.01,4,3,0.8,0.9,0.5,0.5,0.1
3188320.7124256142,3057564.6228795815,4132906.359518799,0.45633093610104847,3000,0.02,6,3,0.8,0.85,2.0,0.1,0.3
3365383.952965965,3057615.2924293187,4229128.122402115,0.4307209847291925,2000,0.01,6,5,0.7,0.85,3.0,0.0,0.0
3147832.61826772,3057640.8453193717,4160263.9774063295,0.44910952024294015,2500,0.01,6,7,0.85,0.8,3.0,0.5,0.3
3197769.4664326315,3057660.0216335077,4176601.268070138,0.44477434849278374,2000,0.05,5,10,0.9,0.7,3.0,0.1,0.3
3133673.3708080705,3057684.556052356,4136393.1818728666,0.4554131910827116,2500,0.05,5,5,0.8,0.7,2.0,1.0,0.5
3154210.78072386,3057871.541696335,4153541.472802241,0.4508884322077562,3000,0.005,4,7,0.9,0.85,2.0,0.5,0.3
3129868.49538351,3058099.145057592,4174968.6717695016,0.4452083291976925,1000,0.02,3,5,0.9,0.8,2.0,1.0,0.5
3168218.044387018,3058219.301769634,4149842.1402200134,0.45186612400290904,1000,0.02,5,7,0.7,0.8,1.5,1.0,0.5
3258702.4468150884,3058295.71470157,4168113.5164502575,0.44702873122887765,2000,0.02,6,10,0.7,0.9,1.5,0.5,0.5
3349211.621681755,3058488.4805811513,4227196.90426563,0.4312407849849259,1000,0.02,4,5,0.9,0.8,1.0,0.1,0.0
3142223.305685263,3058574.6936963345,4159864.27340712,0.4492153705213736,2500,0.05,6,3,0.8,0.85,1.0,1.0,0.3
3342540.540464211,3058846.0186806275,4265306.649811498,0.42093940809498054,2500,0.02,5,7,0.7,0.9,2.0,0.1,0.1
3124366.029453685,3059129.2141151833,4156107.4167498965,0.45020977052556554,1000,0.01,3,10,0.9,0.9,1.5,1.0,0.3
3235831.887832632,3059241.0696230363,4233712.064648431,0.42948623548971376,2000,0.03,4,7,0.7,0.8,0.5,1.0,0.1
3118992.7738326318,3059273.8477277486,4150576.5487982742,0.45167209742189274,500,0.03,3,3,0.85,0.8,1.5,1.0,0.3
3186267.331313334,3059321.191549738,4147259.9431321556,0.45254805324003167,3000,0.005,6,7,0.85,0.9,3.0,0.0,0.3
3180616.771120352,3059374.672041885,4123198.1315874406,0.4588821016141371,2000,0.01,5,3,0.8,0.8,1.5,0.1,0.5
3286172.8175940346,3059892.869890052,4229287.865544807,0.43067797816433806,1000,0.02,5,10,0.8,0.8,0.5,0.5,0.1
3297055.808355439,3059950.229397906,4153971.1362315067,0.45077482055183604,2000,0.01,3,3,0.8,0.85,0.5,0.1,0.1
3177204.8714817553,3060201.7003350784,4171604.626931114,0.446102032736849,2000,0.02,4,3,0.85,0.9,0.5,1.0,0.1
3199799.724709825,3060258.7596858633,4230473.019358485,0.43035885649389927,3000,0.05,4,7,0.9,0.9,0.5,1.0,0.1
3341413.1667378955,3060428.813827225,4239254.30407125,0.4279915691431705,500,0.05,5,10,0.7,0.7,2.0,0.5,0.1
3250448.096734386,3060849.442403141,4200662.561917964,0.43835863944521536,1500,0.02,5,7,0.9,0.85,1.0,0.5,0.1
3287475.224222105,3060957.725324607,4243314.413587949,0.4268953721025913,3000,0.005,5,10,0.9,0.85,0.5,0.1,0.1
3192190.935492281,3061257.4087958112,4109718.065278921,0.46241449622575437,1500,0.005,4,3,0.85,0.8,1.0,0.1,0.0
3303234.3077063155,3061269.6724921465,4184273.7252338086,0.4427325649784284,2000,0.005,5,10,0.7,0.85,3.0,0.0,0.1
3191357.422018597,3061362.9881570674,4161225.333411568,0.4488548906981997,2500,0.005,5,3,0.7,0.8,3.0,0.5,0.0
3293974.6895028073,3061553.393230366,4279111.987113155,0.41718490012054266,1500,0.02,4,7,0.9,0.8,2.0,1.0,0.0
3288312.157165965,3061556.8956649215,4144424.408670155,0.45329639706825275,500,0.02,5,7,0.9,0.7,2.0,0.0,0.1
3135376.231253685,3061676.491874345,4159585.201230337,0.44928926885048726,2000,0.01,5,3,0.8,0.9,2.0,1.0,0.1
3210115.547537895,3061782.089539267,4162928.033561676,0.44840376066766996,1500,0.005,5,7,0.9,0.7,0.5,0.5,0.1
3232761.9607484215,3061832.831879581,4185209.013633397,0.4424834110975656,3000,0.005,4,5,0.9,0.85,3.0,0.1,0.0
3298441.9474677197,3061964.9732251302,4215451.476568839,0.43439703231654614,500,0.05,5,5,0.7,0.9,1.5,1.0,0.0
3195608.1850677193,3062220.118575916,4226758.054601647,0.4313588711965941,1500,0.02,3,10,0.85,0.9,1.5,1.0,0.1
3226792.7387414034,3062351.1492879577,4100293.156191469,0.464877382797075,500,0.01,4,5,0.8,0.7,0.5,0.0,0.5
3274809.82098,3062359.2707434557,4143185.489786083,0.45362320731397354,3000,0.05,3,7,0.8,0.85,1.5,0.1,0.3
3191068.4265273684,3062676.281068063,4168067.0613347455,0.44704105728521526,3000,0.005,4,10,0.9,0.8,0.5,0.1,0.5
3264610.33526421,3062751.5128376964,4144908.8085195837,0.4531685922910018,3000,0.02,5,5,0.9,0.85,0.5,0.0,0.5
3174660.8319308776,3062883.048712042,4172742.4950224315,0.44579982347398106,2500,0.005,4,10,0.9,0.85,1.5,0.0,0.5
3165117.418050176,3062989.468356021,4139697.229938876,0.4545428387984569,3000,0.02,4,5,0.9,0.85,1.5,0.5,0.5
3230466.5390957897,3063340.886010471,4152268.274797726,0.45122502237017204,2500,0.03,6,5,0.85,0.85,2.0,0.0,0.3
3153076.9561694735,3063568.5057486915,4176561.1947619338,0.4447850029079351,500,0.02,5,10,0.85,0.8,2.0,1.0,0.3
3163135.0142466673,3063744.7423874345,4155547.0173774105,0.4503580252730186,2000,0.02,4,7,0.9,0.8,2.0,0.5,0.5
3162043.6095308773,3063994.5743874344,4145820.1267843638,0.45292810823888907,2000,0.03,6,10,0.8,0.7,2.0,0.5,0.5
3145072.00918,3064038.938827225,4136256.367601384,0.4554492157119254,500,0.01,4,5,0.7,0.85,0.5,1.0,0.3
3395401.211608071,3064593.3722774866,4176019.0457563126,0.44492913570422976,1500,0.03,5,5,0.7,0.9,1.0,0.0,0.1
3311585.738892281,3065168.741376963,4258376.339404634,0.42281960557610987,2500,0.02,5,10,0.8,0.7,1.0,0.5,0.1
3335996.4102396495,3065422.1254973817,4252544.764199256,0.4243993467432403,2000,0.01,4,10,0.7,0.85,1.0,1.0,0.0
3345579.84132386,3066490.606167539,4269028.815594516,0.4199283201956251,3000,0.03,6,10,0.85,0.85,3.0,0.0,0.1
3156850.337832632,3067123.2795602097,4168445.565944916,0.44694062367453324,2500,0.005,4,10,0.85,0.7,1.5,0.5,0.5
3132156.9407063164,3067389.084209424,4157437.929922008,0.449857700591596,3000,0.01,4,3,0.9,0.8,3.0,0.5,0.1
3334610.2603694736,3067414.170282722,4278324.955499084,0.41739926783408865,2000,0.02,3,5,0.9,0.8,1.0,1.0,0.0
3137868.173741404,3068049.200984293,4148211.6885021324,0.4522967573732095,500,0.03,6,5,0.7,0.8,2.0,1.0,0.5
3153443.7160501755,3068094.101246073,4184578.6357402187,0.4426513452026959,1000,0.03,5,10,0.9,0.7,2.0,1.0,0.1
3248511.178716842,3068880.1155811516,4235746.603958615,0.42893777514938547,1000,0.05,4,3,0.8,0.8,3.0,0.1,0.1
3418665.2172185965,3068993.075623036,4287160.40661288,0.4149904486798489,2000,0.02,4,7,0.7,0.9,2.0,0.5,0.0
3198926.4697238603,3069407.4303979054,4168049.508405018,0.44704571461384424,1000,0.05,4,5,0.85,0.9,1.0,0.5,0.3
3165995.38632386,3069798.5834345547,4167817.7276198324,0.44710721129935316,2500,0.01,6,10,0.9,0.7,1.5,0.5,0.3
3179465.091092281,3069832.655141361,4160457.9734836323,0.44905814221289075,500,0.02,4,5,0.85,0.7,3.0,0.5,0.0
3130221.7031870172,3069865.437015707,4160492.4393273853,0.44904901400885133,2000,0.05,3,3,0.9,0.85,1.5,1.0,0.3
3254132.605071228,3070000.3195078536,4154771.570159203,0.45056313837664763,2500,0.01,5,7,0.9,0.7,2.0,0.0,0.3
3206947.6690431586,3070180.5065759164,4176187.056157605,0.4448844713702722,1500,0.05,6,3,0.8,0.7,1.5,0.0,0.5
3135471.274513334,3070391.939979057,4181845.6204302534,0.443379134121055,1500,0.005,5,5,0.85,0.9,1.5,1.0,0.1
3183823.135874737,3070521.0839999993,4210084.868744992,0.43583623150749007,500,0.05,6,10,0.8,0.7,2.0,1.0,0.1
3181206.3431168427,3070735.326963351,4104742.742530457,0.4637153360105122,1000,0.02,6,3,0.8,0.7,2.0,0.0,0.5
3233760.307590527,3070819.2990575912,4215591.872827862,0.4343593567017021,500,0.05,5,10,0.9,0.9,1.0,0.1,0.3
3238920.016990526,3071001.0797329843,4172623.24235139,0.4458314999587061,1000,0.02,4,5,0.9,0.7,1.0,0.1,0.1
3448236.4317484214,3071661.0806858637,4220966.21362069,0.4329161983286208,1000,0.02,4,5,0.85,0.8,0.5,0.1,0.0
3206607.9084852636,3071680.9242198956,4115404.7064213743,0.4609257464731612,2500,0.01,5,3,0.85,0.9,0.5,0.1,0.3
3229439.3213975444,3071730.0943821985,4134180.721784494,0.4559956088057142,2000,0.03,5,3,0.7,0.85,1.5,0.0,0.3
3405843.708492281,3072335.376732984,4266142.369111767,0.4207124703566967,1000,0.03,3,10,0.7,0.85,3.0,0.5,0.1
3152583.187776491,3072600.1700418843,4179559.0911753154,0.4439876606237969,500,0.03,5,10,0.8,0.8,2.0,1.0,0.3
3129047.3955203514,3072798.5785549735,4169701.094247938,0.4466074125230377,2000,0.005,3,5,0.9,0.8,2.0,1.0,0.1
3149810.220650176,3073369.283675392,4142584.988200201,0.4537815764501627,1000,0.01,4,3,0.9,0.9,1.5,0.5,0.1
3202896.741769474,3073487.02673822,4211374.407850618,0.4354905745045434,2000,0.02,6,5,0.85,0.8,1.5,0.5,0.1
3186453.503741404,3073951.753298429,4160138.617994147,0.4491427192258064,1000,0.05,6,3,0.85,0.85,2.0,0.5,0.3
3236329.7208501757,3074712.6980785336,4231789.134099969,0.4300043667136506,2000,0.03,5,5,0.85,0.8,1.5,0.5,0.1
3192689.8742852635,3074716.0598324607,4186464.6437178166,0.4421488330107204,1000,0.05,5,10,0.8,0.7,1.5,0.1,0.3
3127001.6267870176,3075057.0167853404,4167549.6439523357,0.44717833569549437,500,0.02,3,10,0.8,0.8,3.0,1.0,0.5
3210515.0336852632,3075386.1378952884,4164069.6185210235,0.4481011946349416,1000,0.005,6,10,0.8,0.7,1.5,0.0,0.3
3176516.149801053,3075453.7946439786,4198791.737379235,0.4388587979057076,3000,0.005,6,7,0.9,0.9,3.0,0.5,0.1
3119782.3623589478,3075617.566565445,4164899.9129727106,0.4478810810234055,2500,0.005,3,3,0.9,0.8,3.0,0.5,0.5
3126986.9300992987,3075635.8754659686,4179136.8181578,0.4441000060375089,1000,0.01,3,5,0.85,0.9,1.0,1.0,0.5
3238203.5094291233,3075920.3499685857,4266345.798363243,0.42065722286234675,2000,0.03,3,7,0.8,0.85,1.5,1.0,0.1
3161192.1890922817,3076468.357507853,4157185.702664944,0.4499244516417752,1000,0.03,5,3,0.9,0.7,0.5,1.0,0.1
3137995.4894256145,3076573.441675393,4174537.3137129704,0.445322965504093,1000,0.05,4,5,0.9,0.7,3.0,0.5,0.3
3382910.320109824,3076760.503303664,4297428.838724499,0.412184710471046,2000,0.02,3,7,0.8,0.8,1.0,1.0,0.0
3152448.4546396495,3077233.7077801046,4150260.9121249584,0.45175549104793455,2000,0.01,4,7,0.9,0.7,0.5,1.0,0.3
3373894.9238817543,3077532.961141361,4260418.39249006,0.4222659130365366,3000,0.01,3,10,0.85,0.9,2.0,0.0,0.1
3172461.8551940355,3077547.399832461,4171576.286222237,0.4461095587653766,2500,0.005,5,10,0.8,0.85,1.5,0.5,0.5
3271336.4883133336,3077695.253109948,4235558.540827684,0.4289884832657427,1000,0.05,3,5,0.8,0.85,3.0,0.5,0.1
3128674.2267378955,3077787.0449109953,4194651.1202696655,0.43996498528914774,1000,0.02,4,10,0.85,0.8,0.5,1.0,0.5
3453586.567120351,3078138.8578219893,4254070.758266601,0.4239861725956222,1500,0.02,3,7,0.8,0.7,3.0,0.1,0.0
3131140.8370221057,3078333.4457172775,4169023.6201228793,0.44678722335061094,2500,0.005,4,3,0.9,0.8,1.5,1.0,0.1
3130132.644408071,3078409.19678534,4167077.819293386,0.4473035028322687,500,0.03,6,7,0.85,0.85,3.0,1.0,0.3
3332916.313190526,3078414.1947591617,4267729.2034789175,0.4202814466167566,2000,0.01,4,10,0.9,0.8,1.0,0.5,0.0
3191045.6412712284,3079039.6447120416,4166376.337653058,0.44748956790193817,500,0.02,3,7,0.9,0.8,0.5,0.5,0.5
3141299.2027800004,3079421.2965130885,4140197.8446225175,0.454410906263361,500,0.01,5,5,0.8,0.7,3.0,0.1,0.3
3285099.160565965,3079481.9543664916,4241140.928345056,0.4274823262211218,1500,0.02,6,10,0.8,0.8,1.0,0.5,0.1
3158419.3979168427,3079482.97286911,4187192.7908634976,0.44195476326725414,3000,0.005,6,10,0.85,0.85,2.0,0.5,0.3
3529613.616801052,3079677.244811518,4302597.064633517,0.41077000921660345,3000,0.01,4,7,0.8,0.8,0.5,0.1,0.0
3132372.390815088,3079791.934366492,4164914.1844462906,0.447877297228246,1500,0.01,3,5,0.9,0.9,2.0,0.5,0.5
3158924.1915308777,3080040.760460733,4147737.6204829817,0.4524219360160394,500,0.01,5,7,0.7,0.7,1.5,1.0,0.3
3223234.817604562,3080173.0243874346,4163840.445098312,0.4481619414856506,500,0.02,3,10,0.8,0.9,3.0,0.0,0.1
3181521.3697729832,3080297.614534031,4153106.2842001747,0.4510034928509229,2000,0.01,6,3,0.85,0.8,0.5,0.5,0.3
3147634.406215088,3080332.454869109,4170747.4424406383,0.4463296401008795,3000,0.03,6,5,0.8,0.85,3.0,0.5,0.3
3324796.0670080706,3080470.007052356,4203265.5480328,0.43766236946569725,3000,0.05,6,7,0.9,0.85,2.0,0.1,0.1
3240483.502088772,3080878.6273821983,4190930.3041715696,0.4409580896208154,2500,0.01,6,7,0.9,0.85,2.0,0.1,0.3
3294290.8745449125,3080923.2135183243,4279480.597990672,0.41708448618463156,3000,0.01,5,7,0.85,0.85,1.0,1.0,0.0
3180552.750618597,3080954.760460733,4171654.6604545787,0.44608874593926573,2000,0.005,6,10,0.8,0.85,3.0,0.1,0.5
3127192.648274737,3081190.6860628272,4156390.9502841835,0.4501347535596777,1500,0.03,6,5,0.8,0.85,1.5,1.0,0.3
3181940.450043158,3081736.16713089,4158899.6067039245,0.44947079327133554,500,0.03,6,10,0.8,0.85,1.5,0.0,0.5
3322961.3126010527,3081925.7431308897,4243005.066170614,0.4269789303576983,500,0.05,3,5,0.7,0.85,1.0,1.0,0.0
3389459.025941404,3082087.8491361253,4246891.8623713115,0.4259286199290928,3000,0.01,3,3,0.8,0.9,0.5,0.1,0.0
3242279.616064211,3082334.3975602095,4141757.687020431,0.45399972141283707,1000,0.005,4,5,0.8,0.9,1.0,0.0,0.1
3169437.3854150884,3082773.8976230365,4139931.663999201,0.45448105777886916,1000,0.05,5,3,0.8,0.85,1.5,0.1,0.3
3246658.1970396494,3082905.5410052356,4174610.134328606,0.4453036137664541,2000,0.02,5,5,0.9,0.85,0.5,0.1,0.5
3145254.520408071,3083082.9961989527,4164262.450056096,0.44805007831473287,1000,0.02,6,3,0.85,0.7,3.0,1.0,0.1
3375278.209362456,3083117.952554974,4273529.311068722,0.41870462920589513,1500,0.05,4,7,0.85,0.9,1.0,0.1,0.1
3141783.489060702,3083123.484790576,4201151.3545117425,0.43822792572784464,1000,0.02,6,5,0.8,0.85,3.0,1.0,0.1
3161862.003025615,3083654.135581152,4166994.754619567,0.447325537024419,2000,0.005,5,7,0.85,0.8,3.0,0.1,0.5
3384675.057857193,3083688.593968586,4216990.800530768,0.43398388313453373,1500,0.01,5,5,0.8,0.7,0.5,0.0,0.0
3438421.6117905267,3084001.4997015703,4270742.999464899,0.4194623832364377,3000,0.005,6,7,0.9,0.85,1.0,0.1,0.0
3232672.5168536846,3084055.4314240837,4129854.2280357312,0.457133633578901,1000,0.03,4,3,0.8,0.9,0.5,0.1,0.3
3134198.8292992986,3084282.589287958,4169278.220320981,0.4467196524293964,1500,0.005,3,7,0.9,0.7,1.5,1.0,0.0
3432906.010099298,3084385.484596858,4292430.107839911,0.41355139814990227,1500,0.05,5,10,0.7,0.8,3.0,0.0,0.1
3113142.333937896,3084479.2585759163,4176260.8321508,0.44486485799536435,2000,0.005,5,7,0.85,0.9,3.0,1.0,0.3
3177493.6196291237,3084531.261465969,4149577.561838519,0.4519360156979414,1500,0.02,4,3,0.9,0.85,1.5,0.1,0.5
3182232.3290080708,3084577.536565445,4180099.3361261883,0.44384391231638576,2500,0.005,5,5,0.9,0.7,1.0,0.5,0.1
3161461.314155439,3084583.1918219896,4193532.81627387,0.4402635588256153,2000,0.03,6,10,0.8,0.85,1.0,1.0,0.3
3114887.1971729826,3085179.7406492145,4187260.5028499435,0.44193671458455963,500,0.02,3,3,0.85,0.8,1.5,1.0,0.3
3293308.7176957894,3086189.4725916227,4226494.883805123,0.4314296796403456,2000,0.02,3,10,0.9,0.7,3.0,0.1,0.1
3137304.139987018,3086733.153183246,4248808.233560459,0.42541041409686453,3000,0.05,4,10,0.85,0.85,2.0,1.0,0.5
3166705.200660702,3087308.1710261772,4185745.4199604844,0.4423404913106156,2000,0.03,5,3,0.9,0.85,2.0,1.0,0.3
