cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3210226.7191800005,3047725.476314136,4132024.4428107943,0.4565629373285023,2000,0.02,5,5,0.85,0.7,1.5,0.5,0.3
3238691.7901835092,3047852.8898848165,4114381.5885286634,0.46119374828379167,2500,0.005,3,7,0.7,0.7,2.0,0.5,0.1
3265086.695846666,3047976.8091937173,4128429.6658146745,0.45750808434344825,500,0.03,3,10,0.85,0.85,2.0,0.0,0.1
3166986.881341404,3048111.3161675395,4155819.603384078,0.45028591461019174,2000,0.01,4,10,0.8,0.9,1.5,1.0,0.3
3171622.5713764913,3048115.9766701567,4167698.0582782095,0.4471389609441109,3000,0.01,3,5,0.9,0.85,1.5,1.0,0.1
3214464.963429123,3048141.425884817,4104116.527289533,0.463878953578881,3000,0.01,3,3,0.9,0.7,1.0,0.5,0.1
3217020.9391835094,3048484.1858429317,4100954.1135025565,0.4647048479563026,3000,0.02,6,3,0.8,0.85,2.0,0.1,0.3
3232097.3438571934,3048525.3626910993,4122616.209357041,0.45903483078387197,2500,0.02,4,5,0.9,0.85,2.0,0.0,0.3
3171894.135088773,3049681.9183664923,4108961.422631986,0.46261242837956396,1000,0.03,3,5,0.8,0.9,1.5,1.0,0.3
3141028.0758326314,3049841.3571623033,4178828.3636762183,0.44418206294254503,3000,0.005,3,10,0.9,0.9,2.0,1.0,0.1
3250959.9322922807,3051064.5216335077,4067519.5723707885,0.4733976496412413,1000,0.03,4,3,0.8,0.9,0.5,0.1,0.3
3227263.836769474,3051483.616115183,4151939.710979815,0.45131186669531365,3000,0.03,6,10,0.85,0.9,3.0,0.1,0.3
3120147.1923589483,3051526.5871099476,4131574.991426619,0.4566811531133438,2000,0.005,3,7,0.85,0.7,3.0,1.0,0.3
3347086.9803378955,3051561.278010471,4160953.956676388,0.44892677485313404,2000,0.01,4,7,0.85,0.85,1.0,0.0,0.1
3150971.7183449124,3051856.3024712047,4102254.6781498934,0.4643652702265548,1000,0.05,4,7,0.8,0.7,2.0,0.5,0.5
3242672.977565965,3051978.3610471208,4142157.2537957123,0.4538943680288272,3000,0.02,5,5,0.85,0.8,1.5,0.1,0.5
3265875.0128010535,3052036.2498848164,4127020.18810457,0.4578784429541459,1000,0.05,5,10,0.8,0.7,1.5,0.1,0.3
3227891.1739449124,3052090.81234555,4157117.6841834565,0.44994245179865544,1000,0.03,5,10,0.7,0.85,1.5,1.0,0.3
3182301.4713028073,3052250.3907329836,4182228.537724226,0.44327719371802876,2500,0.02,5,7,0.8,0.85,3.0,1.0,0.1
3316126.6303800005,3052541.7103089,4165558.02113801,0.44770658334821223,3000,0.01,5,5,0.8,0.9,1.0,0.0,0.1
3213538.690997544,3052664.274994764,4207544.637353751,0.436516823093518,2500,0.02,6,10,0.9,0.8,1.5,0.1,0.3
3160850.1865484216,3052891.14886911,4122336.0112694707,0.4591083628553032,2000,0.01,4,3,0.8,0.8,1.0,0.5,0.5
3342407.468264211,3053162.9920523553,4176863.392042519,0.4447046542552979,1500,0.02,4,7,0.8,0.85,1.0,0.1,0.1
3201003.5417343862,3053183.6460418846,4122631.5540896314,0.45903080373847693,1000,0.01,4,10,0.7,0.9,1.5,1.0,0.3
3132702.4037764915,3053383.1866596863,4135461.3942584987,0.4556585169339319,500,0.03,3,3,0.85,0.8,1.5,1.0,0.3
3216597.452134386,3053875.2144293194,4144391.730434525,0.4533050184047578,3000,0.005,6,7,0.8,0.9,1.5,0.1,0.3
3265631.547215088,3054301.5941780102,4130783.3404496876,0.45688934378604373,2500,0.01,3,7,0.7,0.85,3.0,0.0,0.3
3249644.908134386,3054548.312335078,4111630.8557815044,0.46191396177141564,500,0.02,4,7,0.7,0.9,3.0,0.0,0.0
3134736.6857203506,3054847.045434555,4131963.3968163426,0.45657899454757866,1500,0.03,4,7,0.7,0.8,3.0,1.0,0.5
3357238.132646667,3055007.5898324605,4205796.586494052,0.43698493108763214,2500,0.01,4,7,0.7,0.8,1.5,0.5,0.0
3224494.1355484216,3055013.674167539,4096888.768055462,0.4657656162638609,2000,0.005,3,7,0.7,0.7,3.0,0.1,0.0
3178958.0528150885,3055348.849968586,4096693.744075947,0.465816477315536,1500,0.03,3,3,0.85,0.8,2.0,0.5,0.3
3422439.2928466666,3055398.943324607,4193361.7690153173,0.4403092193392696,1000,0.02,4,5,0.85,0.8,0.5,0.1,0.0
3193643.4652677197,3055593.82660733,4142084.0820027534,0.453913661924661,1500,0.02,6,5,0.85,0.9,3.0,0.1,0.3
3248924.460130878,3055647.0559057584,4154687.3642354105,0.45058540933372726,2000,0.03,5,5,0.85,0.8,1.5,0.5,0.1
3154616.2154536843,3055944.4120732984,4146643.6942565585,0.45271073490758995,1500,0.01,4,7,0.85,0.7,0.5,1.0,0.3
3140173.300155439,3055976.7207225133,4144954.9166270536,0.4531564262807388,1500,0.02,4,5,0.8,0.85,2.0,1.0,0.3
3276575.7150221053,3055993.8479999998,4210613.875789713,0.4356944455970049,1000,0.02,5,10,0.8,0.8,0.5,0.5,0.1
3197559.3342922814,3056258.056052356,4135141.7546274536,0.45574266057356594,3000,0.005,6,7,0.85,0.9,3.0,0.0,0.3
3165625.9765133336,3056455.5065340316,4104890.515823383,0.46367672215224487,2000,0.03,6,10,0.8,0.7,2.0,0.5,0.5
3149822.701165965,3056773.8214031416,4142395.2984647793,0.4538315981908554,2500,0.01,6,7,0.85,0.8,3.0,0.5,0.3
3213474.2071168423,3057067.3864397905,4130820.142123002,0.45687966645933276,2500,0.01,4,3,0.8,0.7,1.5,0.1,0.1
3280791.164204562,3057570.7127958112,4187537.8407108886,0.4418627869159517,2500,0.01,6,7,0.85,0.7,2.0,0.0,0.1
3263402.4155484214,3057985.84835602,4169561.6136549045,0.4466444349539207,2000,0.01,3,5,0.7,0.7,1.0,1.0,0.0
3249593.6766396496,3058156.1655183244,4143736.252659022,0.4534779354915841,2000,0.02,5,7,0.9,0.8,2.0,0.0,0.3
3172053.960678246,3058168.432659686,4200902.142297758,0.4382945723673769,1000,0.03,5,10,0.9,0.7,2.0,1.0,0.1
3207405.1853554393,3058710.8793350784,4177960.354944187,0.4444129433109424,2000,0.02,6,5,0.85,0.8,1.5,0.5,0.1
3262968.1000256143,3059615.6358848168,4136537.7214070545,0.455375131016612,1500,0.01,3,10,0.7,0.9,1.5,0.5,0.3
3147310.6186361406,3059947.618879581,4112023.4899551305,0.46181118938650256,1500,0.005,3,5,0.7,0.9,2.0,0.5,0.1
3397179.475032632,3060000.076764398,4235907.758378793,0.42889432073106426,3000,0.02,6,10,0.8,0.7,1.0,0.0,0.1
3209452.032678246,3060239.036586387,4213611.927400827,0.43489056305998275,1500,0.02,3,10,0.85,0.9,1.5,1.0,0.1
3246750.539604562,3060841.463099476,4132707.6971537285,0.4563832014933902,500,0.03,3,3,0.8,0.85,1.5,1.0,0.0
3328601.644439649,3060898.9290471203,4160176.8883383065,0.4491325841814623,2000,0.005,5,10,0.7,0.85,3.0,0.0,0.1
3236772.7640291234,3060928.289052356,4100856.274601129,0.4647303893612649,1500,0.03,5,3,0.7,0.9,1.5,0.1,0.3
3142454.102134386,3061015.5379790575,4143999.823492291,0.453408407969382,2500,0.01,4,3,0.8,0.85,0.5,1.0,0.5
3195281.745548421,3061417.2187643973,4183095.9531195657,0.4430462355062843,3000,0.02,5,5,0.9,0.8,2.0,0.5,0.1
3245550.425955439,3061521.444219895,4187474.754282338,0.4418796037756546,1500,0.02,5,7,0.9,0.85,1.0,0.5,0.1
3306908.117962456,3061620.8663979056,4209869.210773728,0.43589402763342944,500,0.05,3,5,0.7,0.85,1.0,1.0,0.0
3301490.1665729824,3061641.424727748,4254788.964989373,0.4237916615267645,3000,0.03,6,10,0.85,0.85,3.0,0.0,0.1
3303099.8465484213,3061979.8409319376,4233647.94989578,0.429503514922688,1000,0.05,4,3,0.8,0.85,2.0,1.0,0.0
3283261.024734386,3062011.0892356015,4233454.615061113,0.4295556186056131,2000,0.05,3,10,0.7,0.8,1.0,1.0,0.3
3205902.7272150875,3062068.8600314134,4109283.391829226,0.4625282080591151,2000,0.005,3,7,0.8,0.8,1.5,0.5,0.0
3195359.259909825,3062970.337717277,4138736.399810536,0.4547960123151902,500,0.03,6,10,0.7,0.8,1.0,1.0,0.5
3191025.8707449124,3063099.2453612564,4115922.004328099,0.46079021690608246,500,0.02,3,3,0.9,0.7,1.5,0.5,0.0
3210364.7806887724,3063216.560575916,4145635.176971013,0.4529769181651664,500,0.02,3,7,0.9,0.8,0.5,0.5,0.1
3326803.9808712285,3063244.6416230365,4179251.371616425,0.4440695302993398,2500,0.02,3,7,0.85,0.8,0.5,0.5,0.1
3140198.3517519305,3063447.476670157,4180698.3292882233,0.4436845105724627,1000,0.02,6,5,0.8,0.85,3.0,1.0,0.1
3289977.285822105,3063649.040984293,4243319.335422523,0.42689404260987274,3000,0.05,3,7,0.7,0.8,0.5,1.0,0.3
3373001.0061484217,3063738.0341884815,4215196.006723348,0.4344655849378499,2000,0.03,5,7,0.85,0.8,0.5,0.0,0.1
3238295.9881589473,3063839.787246073,4151935.701196609,0.4513129264984673,2500,0.01,5,7,0.9,0.7,2.0,0.0,0.3
3169546.7481063157,3064734.057403141,4147800.5134972925,0.45240532980838255,3000,0.01,3,10,0.9,0.9,1.0,0.1,0.5
3157730.589446667,3065101.655455497,4130435.298687279,0.4569808601940344,1000,0.03,3,3,0.8,0.8,0.5,1.0,0.5
3120112.842787018,3065286.143287958,4132968.877877104,0.45631448784335427,1500,0.005,4,7,0.8,0.85,1.5,1.0,0.3
3247760.818032632,3065722.5431308895,4149853.969247126,0.4518629991130927,2000,0.005,6,5,0.7,0.85,2.0,0.5,0.0
3229104.21169579,3065982.76096335,4199852.035570441,0.43857535821068383,2000,0.05,5,10,0.9,0.7,3.0,0.1,0.3
3261579.033155439,3066023.9830052354,4120734.146404871,0.45952864250558967,2500,0.02,4,5,0.9,0.85,0.5,0.1,0.5
3155673.4230045616,3066203.53547644,4136756.0084375874,0.4553176492817853,3000,0.05,3,3,0.85,0.85,1.5,1.0,0.3
3163894.7965659653,3066468.068251309,4180651.3878013087,0.4436970032842553,1500,0.02,3,5,0.9,0.7,3.0,1.0,0.1
3325294.9469624567,3066564.9402094237,4149956.162061567,0.4518360023305814,3000,0.01,4,5,0.9,0.8,0.5,0.0,0.1
3170500.0786852636,3066748.8773507853,4115623.9921895447,0.4608682967351101,1000,0.01,4,3,0.8,0.85,0.5,0.5,0.3
3187828.7962396494,3066902.2859581155,4169110.8922732426,0.44676406177688976,2500,0.005,5,10,0.85,0.85,0.5,0.5,0.3
3272183.275302807,3066930.980890052,4128132.8883748497,0.4575860769886252,3000,0.01,4,5,0.9,0.85,0.5,0.0,0.5
3322263.6261589476,3067036.2364502614,4189300.982831555,0.44139268613742855,2500,0.02,4,5,0.9,0.85,1.0,0.0,0.1
3183650.4709975445,3067300.1123036654,4140804.4414346796,0.4542510217061384,2000,0.01,3,7,0.9,0.9,3.0,0.0,0.5
3266692.755158948,3067556.8542931927,4139750.9610643433,0.45452867920381057,500,0.02,5,7,0.9,0.7,2.0,0.0,0.1
3228122.364369474,3067573.678136125,4169075.634643209,0.44677341902645973,2500,0.01,6,7,0.9,0.85,2.0,0.1,0.3
3181674.5016221055,3067699.8047120413,4121266.267665203,0.4593890485115396,1500,0.01,5,3,0.8,0.9,3.0,0.1,0.3
3164178.277229123,3068202.2025445024,4122990.22309647,0.4589366709875553,500,0.01,4,5,0.7,0.85,0.5,1.0,0.3
3166436.865474737,3068217.361068063,4144845.4273875714,0.4531853157125545,2000,0.005,4,7,0.85,0.9,3.0,0.0,0.5
3253665.3246326316,3068400.382460733,4130524.250490365,0.4569574713508655,3000,0.02,3,5,0.8,0.85,3.0,0.0,0.3
